APT,DATE,ARRS,DEPS,HEAVY,MED,LIGHT
SBCF,2022-11-16,133,132,0,265,0
SBCF,2022-11-17,137,135,0,272,0
SBCF,2022-11-18,148,142,0,290,0
SBCF,2022-11-19,125,126,0,251,0
SBCF,2022-11-20,111,116,0,227,0
SBCF,2022-11-21,142,140,0,282,0
SBCF,2022-11-22,138,135,0,273,0
SBCF,2022-11-23,132,136,2,266,0
SBCF,2022-11-24,136,128,0,264,0
SBCF,2022-11-25,137,137,0,274,0
SBCF,2022-11-26,119,117,0,236,0
SBCF,2022-11-27,117,114,0,231,0
SBCF,2022-11-28,143,144,0,287,0
SBCF,2022-11-29,142,137,0,279,0
SBCF,2022-11-30,132,133,0,265,0
SBCF,2022-12-01,140,132,0,271,1
SBCF,2022-12-02,140,143,0,283,0
SBCF,2022-12-03,120,122,0,242,0
SBCF,2022-12-04,114,114,0,228,0
SBCF,2022-12-05,143,144,NA,NA,NA
SBCF,2022-12-06,141,135,2,274,0
SBCF,2022-12-07,140,137,0,277,0
SBCF,2022-12-08,145,144,0,289,0
SBCF,2022-12-09,143,139,0,282,0
SBCF,2022-12-10,126,120,0,246,0
SBCF,2022-12-11,115,111,0,225,1
SBCF,2022-12-12,136,142,0,272,6
SBCF,2022-12-13,147,136,0,278,5
SBCF,2022-12-14,140,139,0,274,5
SBCF,2022-12-15,144,143,0,281,6
SBCF,2022-12-16,149,146,0,289,6
SBCF,2022-12-17,125,124,0,245,4
SBCF,2022-12-18,115,112,0,227,0
SBCF,2022-12-19,128,128,0,253,3
SBCF,2022-12-20,142,134,2,270,4
SBCF,2022-12-21,146,133,0,273,6
SBCF,2022-12-22,140,138,0,274,4
SBCF,2022-12-23,138,138,NA,NA,NA
SBCF,2022-12-24,114,104,NA,NA,NA
SBCF,2022-12-25,75,80,0,155,0
SBCF,2022-12-26,124,135,0,253,6
SBCF,2022-12-27,145,132,0,272,5
SBCF,2022-12-28,139,135,0,268,6
SBCF,2022-12-29,131,137,0,264,4
SBCF,2022-12-30,129,131,0,255,5
SBCF,2022-12-31,114,95,0,209,0
SBCF,2023-01-01,77,84,0,161,0
SBCF,2023-01-02,139,134,1,266,6
SBCF,2023-01-03,136,141,NA,NA,NA
SBCF,2023-01-04,144,141,2,278,5
SBCF,2023-01-05,137,134,0,268,3
SBCF,2023-01-06,134,131,0,264,1
SBCF,2023-01-07,120,111,0,229,2
SBCF,2023-01-08,105,109,0,214,0
SBCF,2023-01-09,139,132,0,267,4
SBCF,2023-01-10,140,141,0,280,1
SBCF,2023-01-11,141,140,NA,NA,NA
SBCF,2023-01-12,139,136,0,271,4
SBCF,2023-01-13,147,140,0,280,7
SBCF,2023-01-14,122,123,0,244,1
SBCF,2023-01-15,111,112,0,223,0
SBCF,2023-01-16,144,143,2,279,6
SBCF,2023-01-17,142,140,0,276,6
SBCF,2023-01-18,141,136,2,269,6
SBCF,2023-01-19,130,137,0,262,5
SBCF,2023-01-20,147,142,0,283,6
SBCF,2023-01-21,123,121,0,244,0
SBCF,2023-01-22,118,110,0,228,0
SBCF,2023-01-23,135,139,0,269,5
SBCF,2023-01-24,141,135,0,270,6
SBCF,2023-01-25,134,134,0,261,7
SBCF,2023-01-26,136,136,0,268,4
SBCF,2023-01-27,144,137,0,275,6
SBCF,2023-01-28,120,122,0,242,0
SBCF,2023-01-29,109,109,0,218,0
SBCF,2023-01-30,145,134,0,273,6
SBCF,2023-01-31,138,133,0,266,5
SBGR,2019-01-01,253,290,60,481,0
SBGR,2019-01-02,399,403,117,684,0
SBGR,2019-01-03,412,411,109,712,0
SBGR,2019-01-04,417,407,NA,NA,NA
SBGR,2019-01-05,396,396,118,672,0
SBGR,2019-01-06,331,345,107,567,0
SBGR,2019-01-07,428,419,116,729,0
SBGR,2019-01-08,382,389,111,658,0
SBGR,2019-01-09,424,419,116,725,0
SBGR,2019-01-10,416,412,116,710,0
SBGR,2019-01-11,409,413,116,704,0
SBGR,2019-01-12,387,385,110,660,0
SBGR,2019-01-13,347,354,107,592,0
SBGR,2019-01-14,393,403,112,682,0
SBGR,2019-01-15,394,403,115,679,1
SBGR,2019-01-16,396,393,115,672,0
SBGR,2019-01-17,405,410,116,697,0
SBGR,2019-01-18,410,413,121,700,0
SBGR,2019-01-19,378,370,110,636,0
SBGR,2019-01-20,345,364,112,595,0
SBGR,2019-01-21,391,393,109,673,0
SBGR,2019-01-22,401,399,114,683,1
SBGR,2019-01-23,382,396,120,656,0
SBGR,2019-01-24,393,381,111,661,0
SBGR,2019-01-25,365,374,111,626,0
SBGR,2019-01-26,359,382,116,623,0
SBGR,2019-01-27,353,358,96,613,0
SBGR,2019-01-28,400,403,105,696,0
SBGR,2019-01-29,395,406,115,684,0
SBGR,2019-01-30,400,403,112,689,0
SBGR,2019-01-31,395,399,105,687,0
SBGR,2019-02-01,391,397,113,673,0
SBGR,2019-02-02,359,358,112,603,0
SBGR,2019-02-03,333,346,NA,NA,NA
SBGR,2019-02-04,384,389,108,663,0
SBGR,2019-02-05,389,394,115,666,0
SBGR,2019-02-06,378,382,115,643,0
SBGR,2019-02-07,384,393,112,663,0
SBGR,2019-02-08,387,398,112,671,0
SBGR,2019-02-09,366,361,110,615,0
SBGR,2019-02-10,321,332,104,547,0
SBGR,2019-02-11,378,388,107,657,0
SBGR,2019-02-12,386,382,111,655,0
SBGR,2019-02-13,389,394,111,669,1
SBGR,2019-02-14,384,396,114,664,0
SBGR,2019-02-15,380,375,113,640,0
SBGR,2019-02-16,385,369,NA,NA,NA
SBGR,2019-02-17,303,318,100,519,0
SBGR,2019-02-18,378,372,96,652,0
SBGR,2019-02-19,389,381,111,657,0
SBGR,2019-02-20,380,373,111,640,0
SBGR,2019-02-21,387,389,113,661,0
SBGR,2019-02-22,375,372,106,638,1
SBGR,2019-02-23,384,367,107,642,0
SBGR,2019-02-24,323,328,99,551,0
SBGR,2019-02-25,347,368,97,615,0
SBGR,2019-02-26,394,362,105,649,0
SBGR,2019-02-27,386,382,106,660,0
SBGR,2019-02-28,399,389,115,671,0
SBGR,2019-03-01,396,395,111,678,0
SBGR,2019-03-02,353,364,109,606,0
SBGR,2019-03-03,299,261,104,454,0
SBGR,2019-03-04,259,263,99,421,0
SBGR,2019-03-05,292,303,103,490,0
SBGR,2019-03-06,385,374,98,659,0
SBGR,2019-03-07,374,363,104,630,1
SBGR,2019-03-08,361,364,105,618,0
SBGR,2019-03-09,362,347,107,600,0
SBGR,2019-03-10,326,339,101,562,0
SBGR,2019-03-11,401,389,101,687,0
SBGR,2019-03-12,370,373,95,646,0
SBGR,2019-03-13,387,377,96,666,0
SBGR,2019-03-14,347,346,91,600,0
SBGR,2019-03-15,392,388,99,679,0
SBGR,2019-03-16,363,359,94,626,0
SBGR,2019-03-17,320,321,99,540,0
SBGR,2019-03-18,379,372,97,652,0
SBGR,2019-03-19,363,368,100,629,0
SBGR,2019-03-20,384,372,97,657,0
SBGR,2019-03-21,374,378,102,648,0
SBGR,2019-03-22,383,388,101,668,0
SBGR,2019-03-23,368,359,102,623,0
SBGR,2019-03-24,316,320,96,538,0
SBGR,2019-03-25,387,381,95,671,0
SBGR,2019-03-26,377,376,99,652,0
SBGR,2019-03-27,361,358,90,627,0
SBGR,2019-03-28,368,370,104,632,0
SBGR,2019-03-29,384,383,102,663,0
SBGR,2019-03-30,363,353,96,618,0
SBGR,2019-03-31,314,322,NA,NA,NA
SBGR,2019-04-01,389,385,93,679,0
SBGR,2019-04-02,370,370,95,643,0
SBGR,2019-04-03,374,368,94,646,0
SBGR,2019-04-04,374,377,102,647,0
SBGR,2019-04-05,374,382,96,658,0
SBGR,2019-04-06,385,360,97,646,0
SBGR,2019-04-07,314,323,92,543,0
SBGR,2019-04-08,383,379,87,673,0
SBGR,2019-04-09,351,355,93,611,0
SBGR,2019-04-10,370,371,90,649,0
SBGR,2019-04-11,387,381,102,665,0
SBGR,2019-04-12,373,385,92,664,0
SBGR,2019-04-13,373,364,101,634,0
SBGR,2019-04-14,321,327,89,557,0
SBGR,2019-04-15,366,370,NA,NA,NA
SBGR,2019-04-16,340,338,93,584,0
SBGR,2019-04-17,354,353,NA,NA,NA
SBGR,2019-04-18,358,368,103,621,0
SBGR,2019-04-19,352,332,95,588,0
SBGR,2019-04-20,257,254,96,414,0
SBGR,2019-04-21,287,301,NA,NA,NA
SBGR,2019-04-22,379,370,91,655,2
SBGR,2019-04-23,354,354,89,618,0
SBGR,2019-04-24,334,325,94,564,0
SBGR,2019-04-25,310,313,101,520,0
SBGR,2019-04-26,330,335,94,570,0
SBGR,2019-04-27,303,285,83,504,0
SBGR,2019-04-28,252,265,86,430,0
SBGR,2019-04-29,325,330,88,566,0
SBGR,2019-04-30,309,299,93,514,0
SBGR,2019-05-01,283,273,93,463,0
SBGR,2019-05-02,284,302,96,488,0
SBGR,2019-05-03,315,310,96,528,0
SBGR,2019-05-04,298,291,100,488,0
SBGR,2019-05-05,255,273,91,436,0
SBGR,2019-05-06,325,317,86,555,0
SBGR,2019-05-07,314,315,95,533,0
SBGR,2019-05-08,311,313,95,528,0
SBGR,2019-05-09,312,315,100,525,0
SBGR,2019-05-10,330,327,99,557,0
SBGR,2019-05-11,307,295,97,504,0
SBGR,2019-05-12,261,265,89,436,0
SBGR,2019-05-13,314,314,89,538,0
SBGR,2019-05-14,316,309,95,529,0
SBGR,2019-05-15,315,315,92,537,0
SBGR,2019-05-16,309,312,98,521,0
SBGR,2019-05-17,328,319,100,546,0
SBGR,2019-05-18,301,296,96,500,0
SBGR,2019-05-19,265,274,92,446,0
SBGR,2019-05-20,313,316,NA,NA,NA
SBGR,2019-05-21,323,314,89,547,0
SBGR,2019-05-22,308,308,93,522,0
SBGR,2019-05-23,306,311,99,516,0
SBGR,2019-05-24,326,318,99,544,0
SBGR,2019-05-25,309,302,98,512,0
SBGR,2019-05-26,268,273,NA,NA,NA
SBGR,2019-05-27,313,323,88,547,0
SBGR,2019-05-28,331,315,94,551,0
SBGR,2019-05-29,303,297,94,505,0
SBGR,2019-05-30,309,322,103,526,0
SBGR,2019-05-31,338,324,95,564,1
SBGR,2019-06-01,315,314,99,528,0
SBGR,2019-06-02,273,283,91,463,0
SBGR,2019-06-03,331,319,91,557,0
SBGR,2019-06-04,320,320,91,547,0
SBGR,2019-06-05,324,321,94,549,0
SBGR,2019-06-06,327,339,101,563,0
SBGR,2019-06-07,338,331,94,573,0
SBGR,2019-06-08,314,303,97,518,0
SBGR,2019-06-09,278,282,89,469,0
SBGR,2019-06-10,324,326,87,561,0
SBGR,2019-06-11,317,308,89,534,0
SBGR,2019-06-12,321,326,92,553,0
SBGR,2019-06-13,322,321,93,548,0
SBGR,2019-06-14,338,326,91,571,1
SBGR,2019-06-15,326,319,94,549,0
SBGR,2019-06-16,277,281,86,470,0
SBGR,2019-06-17,335,327,84,576,0
SBGR,2019-06-18,337,337,90,582,0
SBGR,2019-06-19,350,341,91,597,1
SBGR,2019-06-20,338,339,97,578,0
SBGR,2019-06-21,275,254,99,428,0
SBGR,2019-06-22,254,272,97,427,0
SBGR,2019-06-23,282,274,94,460,0
SBGR,2019-06-24,349,361,88,620,0
SBGR,2019-06-25,347,339,90,594,0
SBGR,2019-06-26,339,338,91,584,0
SBGR,2019-06-27,338,336,94,578,0
SBGR,2019-06-28,345,340,96,587,0
SBGR,2019-06-29,340,330,97,570,0
SBGR,2019-06-30,297,300,98,497,0
SBGR,2019-07-01,360,364,90,632,0
SBGR,2019-07-02,358,349,93,612,0
SBGR,2019-07-03,367,365,91,639,0
SBGR,2019-07-04,368,356,NA,NA,NA
SBGR,2019-07-05,363,375,100,636,0
SBGR,2019-07-06,367,357,99,623,0
SBGR,2019-07-07,331,320,97,551,1
SBGR,2019-07-08,365,375,92,646,0
SBGR,2019-07-09,363,361,96,626,0
SBGR,2019-07-10,363,363,95,629,0
SBGR,2019-07-11,371,370,97,642,0
SBGR,2019-07-12,375,374,97,650,0
SBGR,2019-07-13,358,349,97,607,1
SBGR,2019-07-14,325,329,99,553,0
SBGR,2019-07-15,364,369,88,642,0
SBGR,2019-07-31,370,372,NA,NA,NA
SBGR,2019-08-01,366,364,101,627,0
SBGR,2019-08-02,369,367,98,636,0
SBGR,2019-08-03,344,342,97,587,0
SBGR,2019-08-04,309,311,93,525,0
SBGR,2019-08-05,349,358,91,614,0
SBGR,2019-08-06,362,356,93,623,0
SBGR,2019-08-07,354,352,88,616,0
SBGR,2019-08-08,362,370,93,637,0
SBGR,2019-08-09,375,371,94,650,0
SBGR,2019-08-10,359,350,96,611,0
SBGR,2019-08-11,308,321,91,536,0
SBGR,2019-08-12,362,368,90,638,0
SBGR,2019-08-13,369,369,95,641,0
SBGR,2019-08-14,371,373,91,651,0
SBGR,2019-08-15,374,367,100,639,0
SBGR,2019-08-16,375,382,NA,NA,NA
SBGR,2019-08-17,357,354,104,605,0
SBGR,2019-08-18,311,314,88,535,0
SBGR,2019-08-19,363,367,94,634,0
SBGR,2019-08-20,361,364,93,630,0
SBGR,2019-08-21,364,369,97,634,0
SBGR,2019-08-22,357,368,94,629,0
SBGR,2019-08-23,382,375,101,654,0
SBGR,2019-08-24,356,353,97,611,0
SBGR,2019-08-25,310,321,96,533,0
SBGR,2019-08-26,361,364,83,640,0
SBGR,2019-08-27,361,361,92,629,0
SBGR,2019-08-28,364,363,91,634,0
SBGR,2019-08-29,364,375,97,640,0
SBGR,2019-08-30,378,371,100,648,0
SBGR,2019-08-31,355,351,97,607,0
SBGR,2019-09-01,319,324,94,547,0
SBGR,2019-09-02,384,375,93,664,0
SBGR,2019-09-03,374,379,95,656,0
SBGR,2019-09-04,378,372,92,656,0
SBGR,2019-09-05,371,378,98,649,0
SBGR,2019-09-06,395,384,102,675,0
SBGR,2019-09-07,360,360,92,626,0
SBGR,2019-09-08,316,318,88,544,0
SBGR,2019-09-09,369,362,84,645,0
SBGR,2019-09-10,374,372,96,648,0
SBGR,2019-09-11,377,372,90,658,0
SBGR,2019-09-12,366,375,96,643,0
SBGR,2019-09-13,389,384,95,676,0
SBGR,2019-09-14,366,357,94,628,0
SBGR,2019-09-15,319,322,91,548,0
SBGR,2019-09-16,372,379,84,665,0
SBGR,2019-09-17,363,363,96,628,0
SBGR,2019-09-18,385,379,90,672,0
SBGR,2019-09-19,370,373,92,649,0
SBGR,2019-09-20,387,381,97,669,0
SBGR,2019-09-21,359,356,95,618,0
SBGR,2019-09-22,324,329,90,561,0
SBGR,2019-09-23,374,370,83,659,0
SBGR,2019-09-24,370,373,96,645,0
SBGR,2019-09-25,375,376,89,660,0
SBGR,2019-09-26,370,373,101,640,0
SBGR,2019-09-27,390,385,98,675,0
SBGR,2019-09-28,372,369,94,645,0
SBGR,2019-09-29,327,335,95,565,0
SBGR,2019-09-30,375,370,89,654,0
SBGR,2019-10-01,366,367,95,636,0
SBGR,2019-10-02,386,377,91,670,0
SBGR,2019-10-03,374,383,103,652,0
SBGR,2019-10-04,383,381,95,667,0
SBGR,2019-10-05,369,356,97,626,0
SBGR,2019-10-06,317,334,90,559,0
SBGR,2019-10-07,359,362,89,630,0
SBGR,2019-10-08,359,358,96,619,0
SBGR,2019-10-09,360,356,94,620,0
SBGR,2019-10-10,361,368,100,627,0
SBGR,2019-10-11,376,373,101,646,0
SBGR,2019-10-12,350,352,98,602,0
SBGR,2019-10-13,313,314,93,532,0
SBGR,2019-10-14,364,359,91,630,0
SBGR,2019-10-15,359,358,99,616,0
SBGR,2019-10-16,369,367,94,640,0
SBGR,2019-10-17,359,360,97,620,0
SBGR,2019-10-18,370,364,102,631,0
SBGR,2019-10-19,346,338,99,582,0
SBGR,2019-10-20,300,316,89,525,0
SBGR,2019-10-21,351,330,87,592,0
SBGR,2019-10-22,355,365,102,616,0
SBGR,2019-10-23,358,356,94,618,0
SBGR,2019-10-24,353,361,97,615,0
SBGR,2019-10-25,369,360,94,633,0
SBGR,2019-10-26,339,334,86,586,0
SBGR,2019-10-27,322,330,92,558,0
SBGR,2019-10-28,357,362,92,625,0
SBGR,2019-10-29,370,362,97,633,0
SBGR,2019-10-30,375,375,90,658,0
SBGR,2019-10-31,367,374,94,645,0
SBGR,2019-11-01,361,362,99,622,0
SBGR,2019-11-02,345,334,94,583,0
SBGR,2019-11-03,314,325,95,542,0
SBGR,2019-11-04,366,363,96,631,0
SBGR,2019-11-05,343,358,94,605,0
SBGR,2019-11-06,393,378,92,677,0
SBGR,2019-11-07,371,372,95,646,0
SBGR,2019-11-08,367,372,92,645,0
SBGR,2019-11-09,366,370,100,634,0
SBGR,2019-11-10,333,339,95,574,1
SBGR,2019-11-11,361,361,94,626,0
SBGR,2019-11-12,366,365,100,628,1
SBGR,2019-11-13,364,359,88,633,0
SBGR,2019-11-14,341,368,101,606,0
SBGR,2019-11-15,403,380,98,682,1
SBGR,2019-11-16,318,313,95,534,0
SBGR,2019-11-17,321,323,91,551,0
SBGR,2019-11-18,360,366,90,634,0
SBGR,2019-11-19,348,348,96,598,0
SBGR,2019-11-20,359,357,92,622,0
SBGR,2019-11-21,366,373,95,642,0
SBGR,2019-11-22,382,376,96,660,0
SBGR,2019-11-23,376,377,97,654,0
SBGR,2019-11-24,346,350,94,600,0
SBGR,2019-11-25,382,381,96,665,0
SBGR,2019-11-26,382,381,97,664,0
SBGR,2019-11-27,339,361,88,610,0
SBGR,2019-11-28,405,393,99,697,0
SBGR,2019-11-29,389,392,90,689,0
SBGR,2019-11-30,378,373,93,656,0
SBGR,2019-12-01,337,347,93,589,0
SBGR,2019-12-02,400,402,96,704,0
SBGR,2019-12-03,393,398,96,693,0
SBGR,2019-12-04,408,400,94,711,0
SBGR,2019-12-05,386,401,101,684,0
SBGR,2019-12-06,418,407,98,725,0
SBGR,2019-12-07,394,393,97,687,1
SBGR,2019-12-08,361,361,91,629,0
SBGR,2019-12-09,391,401,95,695,0
SBGR,2019-12-10,392,390,91,689,0
SBGR,2019-12-11,385,380,90,674,0
SBGR,2019-12-12,421,417,102,733,0
SBGR,2019-12-13,409,410,93,724,0
SBGR,2019-12-14,393,388,99,680,0
SBGR,2019-12-15,367,373,93,645,0
SBGR,2019-12-16,414,409,90,731,0
SBGR,2019-12-17,399,403,102,698,0
SBGR,2019-12-18,424,423,95,750,0
SBGR,2019-12-19,431,421,98,752,0
SBGR,2019-12-20,420,420,100,738,0
SBGR,2019-12-21,411,413,98,724,0
SBGR,2019-12-22,377,376,96,655,0
SBGR,2019-12-23,417,413,100,728,0
SBGR,2019-12-24,387,384,95,674,0
SBGR,2019-12-25,308,313,88,531,0
SBGR,2019-12-26,410,409,94,723,0
SBGR,2019-12-27,416,416,92,738,0
SBGR,2019-12-28,408,411,90,727,0
SBGR,2019-12-29,376,375,95,654,0
SBGR,2019-12-30,407,400,94,711,0
SBGR,2019-12-31,383,375,92,664,0
SBGR,2020-01-01,268,285,61,492,0
SBGR,2020-01-02,355,351,33,673,0
SBGR,2020-01-03,407,376,33,749,1
SBGR,2020-01-04,372,373,39,706,0
SBGR,2020-01-05,335,346,34,647,0
SBGR,2020-01-06,373,368,33,708,0
SBGR,2020-01-07,358,364,39,683,0
SBGR,2020-01-08,368,364,37,695,0
SBGR,2020-01-09,354,355,35,674,0
SBGR,2020-01-10,397,371,40,728,0
SBGR,2020-01-11,367,358,39,686,0
SBGR,2020-01-12,314,327,30,611,0
SBGR,2020-01-13,369,364,34,699,0
SBGR,2020-01-14,362,365,39,688,0
SBGR,2020-01-15,372,371,39,704,0
SBGR,2020-01-16,351,349,38,662,0
SBGR,2020-01-17,394,395,45,744,0
SBGR,2020-01-18,376,369,39,706,0
SBGR,2020-01-19,324,335,32,627,0
SBGR,2020-01-20,366,371,38,699,0
SBGR,2020-01-21,379,372,38,713,0
SBGR,2020-01-22,374,373,41,706,0
SBGR,2020-01-23,371,370,39,702,0
SBGR,2020-01-24,369,353,42,680,0
SBGR,2020-01-25,372,363,38,697,0
SBGR,2020-01-26,321,323,35,609,0
SBGR,2020-01-27,367,373,34,706,0
SBGR,2020-01-28,377,372,42,707,0
SBGR,2020-01-29,377,374,41,710,0
SBGR,2020-01-30,368,372,41,699,0
SBGR,2020-01-31,386,375,42,719,0
SBGR,2020-02-01,345,338,39,644,0
SBGR,2020-02-02,316,317,32,601,0
SBGR,2020-02-03,380,385,39,726,0
SBGR,2020-02-04,368,358,44,682,0
SBGR,2020-02-05,355,356,40,671,0
SBGR,2020-02-06,356,350,43,663,0
SBGR,2020-02-07,383,380,44,719,0
SBGR,2020-02-08,349,336,39,646,0
SBGR,2020-02-09,310,324,35,599,0
SBGR,2020-02-10,317,311,34,594,0
SBGR,2020-02-11,365,367,50,682,0
SBGR,2020-02-12,367,357,38,686,0
SBGR,2020-02-13,361,365,42,684,0
SBGR,2020-02-14,375,377,42,710,0
SBGR,2020-02-15,346,334,38,642,0
SBGR,2020-02-16,315,322,36,601,0
SBGR,2020-02-17,362,361,34,689,0
SBGR,2020-02-18,354,350,45,659,0
SBGR,2020-02-19,354,355,41,668,0
SBGR,2020-02-20,368,361,43,686,0
SBGR,2020-02-21,372,377,45,704,0
SBGR,2020-02-22,355,333,44,644,0
SBGR,2020-02-23,248,247,34,461,0
SBGR,2020-02-24,233,231,40,424,0
SBGR,2020-02-25,278,286,38,526,0
SBGR,2020-02-26,355,351,34,672,0
SBGR,2020-02-27,359,353,39,673,0
SBGR,2020-02-28,333,336,NA,NA,NA
SBGR,2020-02-29,319,310,39,590,0
SBGR,2020-03-01,311,324,37,598,0
SBGR,2020-03-02,365,360,34,691,0
SBGR,2020-03-03,358,353,42,669,0
SBGR,2020-03-04,346,341,37,649,1
SBGR,2020-03-05,353,351,40,664,0
SBGR,2020-03-06,362,360,41,681,0
SBGR,2020-03-07,339,329,38,630,0
SBGR,2020-03-08,318,330,33,615,0
SBGR,2020-03-09,365,361,34,692,0
SBGR,2020-03-10,343,350,37,656,0
SBGR,2020-03-11,354,356,35,675,0
SBGR,2020-03-12,361,360,43,678,0
SBGR,2020-03-13,361,367,31,697,0
SBGR,2020-03-14,350,342,38,654,0
SBGR,2020-03-15,310,320,31,599,0
SBGR,2020-03-16,353,341,38,656,0
SBGR,2020-03-17,333,331,36,628,0
SBGR,2020-03-18,295,289,35,547,2
SBGR,2020-03-19,290,278,38,528,2
SBGR,2020-03-20,277,281,37,519,2
SBGR,2020-03-21,262,247,39,469,1
SBGR,2020-03-22,167,173,28,312,0
SBGR,2020-03-23,139,133,23,248,1
SBGR,2020-03-24,96,95,25,164,2
SBGR,2020-03-25,79,83,29,131,2
SBGR,2020-03-26,83,78,34,124,3
SBGR,2020-03-27,70,80,27,121,2
SBGR,2020-03-28,67,64,27,104,0
SBGR,2020-03-29,35,39,13,61,0
SBGR,2020-03-30,56,54,18,90,2
SBGR,2020-03-31,66,61,20,105,2
SBGR,2020-04-01,100,53,30,123,0
SBGR,2020-04-02,88,41,23,106,0
SBGR,2020-04-03,124,66,25,162,3
SBGR,2020-04-04,90,41,23,108,0
SBGR,2020-04-05,68,42,12,98,0
SBGR,2020-04-06,104,51,17,137,1
SBGR,2020-04-07,86,42,16,112,0
SBGR,2020-04-08,92,48,25,112,3
SBGR,2020-04-09,76,42,14,104,0
SBGR,2020-04-10,70,38,18,89,1
SBGR,2020-04-11,62,33,21,74,0
SBGR,2020-04-12,50,34,12,72,0
SBGR,2020-04-13,90,48,17,121,0
SBGR,2020-04-14,78,42,15,105,0
SBGR,2020-04-15,88,46,21,113,0
SBGR,2020-04-16,78,42,11,108,1
SBGR,2020-04-17,94,48,21,121,0
SBGR,2020-04-18,90,36,26,98,2
SBGR,2020-04-19,54,32,19,67,0
SBGR,2020-04-20,92,46,15,120,3
SBGR,2020-04-21,90,42,16,113,3
SBGR,2020-04-22,70,33,17,84,2
SBGR,2020-04-23,76,43,14,102,3
SBGR,2020-04-24,94,48,23,116,3
SBGR,2020-04-25,94,40,26,105,3
SBGR,2020-04-26,42,28,11,59,0
SBGR,2020-04-27,76,38,14,97,3
SBGR,2020-04-28,78,37,12,100,3
SBGR,2020-04-29,90,42,33,96,3
SBGR,2020-04-30,78,35,14,96,3
SBGR,2020-05-01,40,36,20,54,2
SBGR,2020-05-02,41,25,17,49,0
SBGR,2020-05-03,24,26,10,40,0
SBGR,2020-05-04,40,38,10,67,1
SBGR,2020-05-05,51,49,13,86,1
SBGR,2020-05-06,56,54,18,90,2
SBGR,2020-05-07,54,54,16,90,2
SBGR,2020-05-08,61,62,19,102,2
SBGR,2020-05-09,45,40,13,71,1
SBGR,2020-05-10,25,22,9,38,0
SBGR,2020-05-11,45,51,15,79,2
SBGR,2020-05-12,64,58,24,96,2
SBGR,2020-05-13,63,68,30,98,3
SBGR,2020-05-14,59,56,21,92,2
SBGR,2020-05-15,56,59,17,96,2
SBGR,2020-05-16,50,44,15,78,1
SBGR,2020-05-17,25,28,8,45,0
SBGR,2020-05-18,45,46,5,84,2
SBGR,2020-05-19,55,55,23,85,2
SBGR,2020-05-20,59,67,29,95,2
SBGR,2020-05-21,58,59,24,91,2
SBGR,2020-05-22,62,65,25,100,2
SBGR,2020-05-23,52,45,13,82,2
SBGR,2020-05-24,30,30,17,43,0
SBGR,2020-05-25,46,53,10,87,2
SBGR,2020-05-26,56,56,24,86,2
SBGR,2020-05-27,59,63,30,90,2
SBGR,2020-05-28,56,57,25,86,2
SBGR,2020-05-29,64,63,25,100,2
SBGR,2020-05-30,50,44,14,78,2
SBGR,2020-05-31,21,26,11,36,0
SBGR,2020-06-01,39,43,11,69,2
SBGR,2020-06-02,55,54,26,81,2
SBGR,2020-06-03,54,56,22,86,2
SBGR,2020-06-04,58,58,16,98,2
SBGR,2020-06-05,69,78,25,120,2
SBGR,2020-06-06,53,45,14,83,1
SBGR,2020-06-07,27,30,10,47,0
SBGR,2020-06-08,47,51,15,82,1
SBGR,2020-06-09,60,55,24,90,1
SBGR,2020-06-10,73,77,32,116,2
SBGR,2020-06-11,70,65,21,113,1
SBGR,2020-06-12,43,47,23,65,2
SBGR,2020-06-13,39,36,12,62,1
SBGR,2020-06-14,35,40,15,60,0
SBGR,2020-06-15,80,83,12,150,1
SBGR,2020-06-16,73,68,26,113,2
SBGR,2020-06-17,65,70,24,109,2
SBGR,2020-06-18,74,72,22,122,2
SBGR,2020-06-19,93,92,16,167,2
SBGR,2020-06-20,58,44,15,85,2
SBGR,2020-06-21,51,60,18,93,0
SBGR,2020-06-22,73,75,6,141,1
SBGR,2020-06-23,66,66,20,110,2
SBGR,2020-06-24,69,64,29,102,2
SBGR,2020-06-25,76,76,24,127,1
SBGR,2020-06-26,87,88,14,160,1
SBGR,2020-06-27,50,41,9,80,2
SBGR,2020-06-28,55,62,14,103,0
SBGR,2020-06-29,79,80,6,152,1
SBGR,2020-06-30,77,70,23,122,2
SBGR,2020-07-01,81,83,23,139,2
SBGR,2020-07-02,106,107,24,187,2
SBGR,2020-07-03,110,113,15,206,2
SBGR,2020-07-04,42,48,16,72,2
SBGR,2020-07-05,75,68,12,131,0
SBGR,2020-07-06,106,104,NA,NA,NA
SBGR,2020-07-07,76,80,24,130,2
SBGR,2020-07-08,86,84,29,139,2
SBGR,2020-07-09,101,96,24,171,2
SBGR,2020-07-10,128,129,27,228,2
SBGR,2020-07-11,45,55,20,78,2
SBGR,2020-07-12,71,64,9,126,0
SBGR,2020-07-13,115,114,14,214,1
SBGR,2020-07-14,94,89,27,154,2
SBGR,2020-07-15,98,107,25,178,2
SBGR,2020-07-16,108,107,21,192,2
SBGR,2020-07-17,126,127,32,219,2
SBGR,2020-07-18,55,63,28,88,2
SBGR,2020-07-19,79,70,6,143,0
SBGR,2020-07-20,126,129,19,235,1
SBGR,2020-07-21,110,103,24,187,2
SBGR,2020-07-22,96,104,28,168,4
SBGR,2020-07-23,111,108,22,195,2
